,ts,event,value
736,2021-01-01 01:01:20,0,2
737,2021-01-01 01:01:25,0,0
738,2021-01-01 01:01:30,0,0
739,2021-01-01 01:01:35,0,0
740,2021-01-01 01:01:40,0,0
741,2021-01-01 01:01:45,0,0
742,2021-01-01 01:01:50,0,0
743,2021-01-01 01:01:55,0,0
744,2021-01-01 01:02:00,0,1
745,2021-01-01 01:02:05,0,0
746,2021-01-01 01:02:10,0,0
747,2021-01-01 01:02:15,0,0
748,2021-01-01 01:02:20,0,0
749,2021-01-01 01:02:25,0,0
750,2021-01-01 01:02:30,0,0
751,2021-01-01 01:02:35,0,0
752,2021-01-01 01:02:40,0,0
753,2021-01-01 01:02:45,0,0
754,2021-01-01 01:02:50,0,0
755,2021-01-01 01:02:55,0,0
756,2021-01-01 01:03:00,0,0
757,2021-01-01 01:03:05,0,1
758,2021-01-01 01:03:10,0,1
759,2021-01-01 01:03:15,0,0
760,2021-01-01 01:03:20,0,8
761,2021-01-01 01:03:25,0,0
762,2021-01-01 01:03:30,0,0
763,2021-01-01 01:03:35,0,2
764,2021-01-01 01:03:40,0,0
765,2021-01-01 01:03:45,0,0
766,2021-01-01 01:03:50,0,0
767,2021-01-01 01:03:55,0,0
768,2021-01-01 01:04:00,0,0
769,2021-01-01 01:04:05,0,0
770,2021-01-01 01:04:10,0,0
771,2021-01-01 01:04:15,0,0
772,2021-01-01 01:04:20,0,0
773,2021-01-01 01:04:25,0,0
774,2021-01-01 01:04:30,0,0
775,2021-01-01 01:04:35,0,1
776,2021-01-01 01:04:40,0,0
777,2021-01-01 01:04:45,0,0
778,2021-01-01 01:04:50,0,1
779,2021-01-01 01:04:55,0,0
780,2021-01-01 01:05:00,0,0
781,2021-01-01 01:05:05,0,1
782,2021-01-01 01:05:10,0,0
783,2021-01-01 01:05:15,0,0
784,2021-01-01 01:05:20,0,1
785,2021-01-01 01:05:25,0,1
786,2021-01-01 01:05:30,0,1
787,2021-01-01 01:05:35,0,1
788,2021-01-01 01:05:40,0,0
789,2021-01-01 01:05:45,0,0
790,2021-01-01 01:05:50,0,0
791,2021-01-01 01:05:55,0,0
792,2021-01-01 01:06:00,0,1
793,2021-01-01 01:06:05,0,0
794,2021-01-01 01:06:10,0,0
795,2021-01-01 01:06:15,0,0
796,2021-01-01 01:06:20,0,0
797,2021-01-01 01:06:25,0,0
798,2021-01-01 01:06:30,0,0
799,2021-01-01 01:06:35,0,0
800,2021-01-01 01:06:40,0,1
801,2021-01-01 01:06:45,0,4
802,2021-01-01 01:06:50,0,0
803,2021-01-01 01:06:55,0,0
804,2021-01-01 01:07:00,0,1
805,2021-01-01 01:07:05,0,3
806,2021-01-01 01:07:10,0,1
807,2021-01-01 01:07:15,0,0
808,2021-01-01 01:07:20,0,2
809,2021-01-01 01:07:25,0,0
810,2021-01-01 01:07:30,0,0
811,2021-01-01 01:07:35,0,3
812,2021-01-01 01:07:40,0,2
813,2021-01-01 01:07:45,0,0
814,2021-01-01 01:07:50,0,0
815,2021-01-01 01:07:55,0,0
816,2021-01-01 01:08:00,0,1
817,2021-01-01 01:08:05,0,0
818,2021-01-01 01:08:10,0,0
819,2021-01-01 01:08:15,0,0
820,2021-01-01 01:08:20,0,0
821,2021-01-01 01:08:25,0,1
822,2021-01-01 01:08:30,0,0
823,2021-01-01 01:08:35,0,2
824,2021-01-01 01:08:40,0,0
825,2021-01-01 01:08:45,0,0
826,2021-01-01 01:08:50,0,2
827,2021-01-01 01:08:55,0,1
828,2021-01-01 01:09:00,0,1
829,2021-01-01 01:09:05,0,1
830,2021-01-01 01:09:10,0,3
831,2021-01-01 01:09:15,0,5
832,2021-01-01 01:09:20,0,0
833,2021-01-01 01:09:25,0,1
834,2021-01-01 01:09:30,0,0
835,2021-01-01 01:09:35,0,1
836,2021-01-01 01:09:40,0,0
837,2021-01-01 01:09:45,0,0
838,2021-01-01 01:09:50,0,0
839,2021-01-01 01:09:55,0,0
840,2021-01-01 01:10:00,0,0
841,2021-01-01 01:10:05,0,0
842,2021-01-01 01:10:10,0,0
843,2021-01-01 01:10:15,0,0
844,2021-01-01 01:10:20,0,0
845,2021-01-01 01:10:25,0,1
846,2021-01-01 01:10:30,0,3
847,2021-01-01 01:10:35,0,0
848,2021-01-01 01:10:40,0,0
849,2021-01-01 01:10:45,0,2
850,2021-01-01 01:10:50,0,4
851,2021-01-01 01:10:55,0,2
852,2021-01-01 01:11:00,0,0
853,2021-01-01 01:11:05,0,2
854,2021-01-01 01:11:10,0,3
855,2021-01-01 01:11:15,0,1
856,2021-01-01 01:11:20,0,1
857,2021-01-01 01:11:25,0,1
858,2021-01-01 01:11:30,0,1
859,2021-01-01 01:11:35,0,2
860,2021-01-01 01:11:40,0,1
861,2021-01-01 01:11:45,0,4
862,2021-01-01 01:11:50,0,1
863,2021-01-01 01:11:55,0,2
864,2021-01-01 01:12:00,0,1
865,2021-01-01 01:12:05,0,4
866,2021-01-01 01:12:10,0,5
867,2021-01-01 01:12:15,0,3
868,2021-01-01 01:12:20,0,0
869,2021-01-01 01:12:25,0,3
870,2021-01-01 01:12:30,0,1
871,2021-01-01 01:12:35,0,3
872,2021-01-01 01:12:40,0,1
873,2021-01-01 01:12:45,0,1
874,2021-01-01 01:12:50,0,0
875,2021-01-01 01:12:55,0,1
876,2021-01-01 01:13:00,0,3
877,2021-01-01 01:13:05,0,2
878,2021-01-01 01:13:10,0,1
879,2021-01-01 01:13:15,0,0
880,2021-01-01 01:13:20,0,0
881,2021-01-01 01:13:25,0,1
882,2021-01-01 01:13:30,0,0
883,2021-01-01 01:13:35,0,4
884,2021-01-01 01:13:40,0,0
885,2021-01-01 01:13:45,0,1
886,2021-01-01 01:13:50,0,0
887,2021-01-01 01:13:55,0,2
888,2021-01-01 01:14:00,0,3
889,2021-01-01 01:14:05,0,1
890,2021-01-01 01:14:10,0,2
891,2021-01-01 01:14:15,0,0
892,2021-01-01 01:14:20,0,2
893,2021-01-01 01:14:25,0,2
894,2021-01-01 01:14:30,0,2
895,2021-01-01 01:14:35,0,1
896,2021-01-01 01:14:40,0,2
897,2021-01-01 01:14:45,0,1
898,2021-01-01 01:14:50,0,1
899,2021-01-01 01:14:55,0,1
900,2021-01-01 01:15:00,0,1
901,2021-01-01 01:15:05,0,0
902,2021-01-01 01:15:10,0,1
903,2021-01-01 01:15:15,0,1
904,2021-01-01 01:15:20,0,0
905,2021-01-01 01:15:25,0,1
906,2021-01-01 01:15:30,0,0
907,2021-01-01 01:15:35,0,1
908,2021-01-01 01:15:40,0,1
909,2021-01-01 01:15:45,0,1
910,2021-01-01 01:15:50,0,0
911,2021-01-01 01:15:55,0,0
912,2021-01-01 01:16:00,0,1
913,2021-01-01 01:16:05,0,2
914,2021-01-01 01:16:10,0,0
915,2021-01-01 01:16:15,0,2
916,2021-01-01 01:16:20,0,1
917,2021-01-01 01:16:25,0,0
918,2021-01-01 01:16:30,0,1
919,2021-01-01 01:16:35,0,1
920,2021-01-01 01:16:40,0,1
921,2021-01-01 01:16:45,0,1
922,2021-01-01 01:16:50,0,0
923,2021-01-01 01:16:55,0,3
924,2021-01-01 01:17:00,0,1
925,2021-01-01 01:17:05,0,0
926,2021-01-01 01:17:10,0,0
927,2021-01-01 01:17:15,0,1
928,2021-01-01 01:17:20,0,0
929,2021-01-01 01:17:25,0,1
930,2021-01-01 01:17:30,0,0
931,2021-01-01 01:17:35,0,0
932,2021-01-01 01:17:40,0,0
933,2021-01-01 01:17:45,0,1
934,2021-01-01 01:17:50,0,2
935,2021-01-01 01:17:55,0,2
936,2021-01-01 01:18:00,0,0
937,2021-01-01 01:18:05,0,0
938,2021-01-01 01:18:10,0,0
939,2021-01-01 01:18:15,0,1
940,2021-01-01 01:18:20,0,1
941,2021-01-01 01:18:25,0,0
942,2021-01-01 01:18:30,0,0
943,2021-01-01 01:18:35,0,0
944,2021-01-01 01:18:40,0,0
945,2021-01-01 01:18:45,0,0
946,2021-01-01 01:18:50,0,0
947,2021-01-01 01:18:55,0,0
948,2021-01-01 01:19:00,0,0
949,2021-01-01 01:19:05,0,1
950,2021-01-01 01:19:10,0,0
951,2021-01-01 01:19:15,0,0
952,2021-01-01 01:19:20,0,0
953,2021-01-01 01:19:25,0,1
954,2021-01-01 01:19:30,0,1
955,2021-01-01 01:19:35,0,1
956,2021-01-01 01:19:40,0,0
957,2021-01-01 01:19:45,0,1
958,2021-01-01 01:19:50,0,1
959,2021-01-01 01:19:55,0,0
960,2021-01-01 01:20:00,0,0
961,2021-01-01 01:20:05,0,3
962,2021-01-01 01:20:10,0,0
963,2021-01-01 01:20:15,0,0
964,2021-01-01 01:20:20,0,2
965,2021-01-01 01:20:25,0,0
966,2021-01-01 01:20:30,0,1
967,2021-01-01 01:20:35,0,1
968,2021-01-01 01:20:40,0,0
969,2021-01-01 01:20:45,0,1
970,2021-01-01 01:20:50,0,0
971,2021-01-01 01:20:55,0,0
972,2021-01-01 01:21:00,0,0
973,2021-01-01 01:21:05,0,0
974,2021-01-01 01:21:10,0,0
975,2021-01-01 01:21:15,0,0
976,2021-01-01 01:21:20,0,0
977,2021-01-01 01:21:25,0,1
978,2021-01-01 01:21:30,0,0
979,2021-01-01 01:21:35,0,1
980,2021-01-01 01:21:40,0,1
981,2021-01-01 01:21:45,0,0
982,2021-01-01 01:21:50,0,1
983,2021-01-01 01:21:55,0,0
984,2021-01-01 01:22:00,0,0
985,2021-01-01 01:22:05,0,0
986,2021-01-01 01:22:10,0,0
987,2021-01-01 01:22:15,0,0
988,2021-01-01 01:22:20,0,0
989,2021-01-01 01:22:25,0,0
990,2021-01-01 01:22:30,0,0
991,2021-01-01 01:22:35,0,1
992,2021-01-01 01:22:40,0,1
993,2021-01-01 01:22:45,0,0
994,2021-01-01 01:22:50,0,0
995,2021-01-01 01:22:55,0,0
996,2021-01-01 01:23:00,0,0
997,2021-01-01 01:23:05,0,0
998,2021-01-01 01:23:10,0,0
999,2021-01-01 01:23:15,0,0
1000,2021-01-01 01:23:20,0,0
1001,2021-01-01 01:23:25,0,0
1002,2021-01-01 01:23:30,0,0
1003,2021-01-01 01:23:35,0,2
1004,2021-01-01 01:23:40,0,0
1005,2021-01-01 01:23:45,0,0
1006,2021-01-01 01:23:50,0,0
1007,2021-01-01 01:23:55,0,3
1008,2021-01-01 01:24:00,0,2
1009,2021-01-01 01:24:05,0,1
1010,2021-01-01 01:24:10,0,1
1011,2021-01-01 01:24:15,0,2
1012,2021-01-01 01:24:20,0,0
1013,2021-01-01 01:24:25,0,0
1014,2021-01-01 01:24:30,0,1
1015,2021-01-01 01:24:35,0,1
1016,2021-01-01 01:24:40,0,0
1017,2021-01-01 01:24:45,0,1
1018,2021-01-01 01:24:50,0,0
1019,2021-01-01 01:24:55,0,0
1020,2021-01-01 01:25:00,0,0
1021,2021-01-01 01:25:05,0,1
1022,2021-01-01 01:25:10,0,3
1023,2021-01-01 01:25:15,0,1
1024,2021-01-01 01:25:20,0,2
1025,2021-01-01 01:25:25,0,0
1026,2021-01-01 01:25:30,0,0
1027,2021-01-01 01:25:35,0,1
1028,2021-01-01 01:25:40,0,0
1029,2021-01-01 01:25:45,0,0
1030,2021-01-01 01:25:50,0,1
1031,2021-01-01 01:25:55,0,0
1032,2021-01-01 01:26:00,0,1
1033,2021-01-01 01:26:05,0,2
1034,2021-01-01 01:26:10,0,1
1035,2021-01-01 01:26:15,0,0
1036,2021-01-01 01:26:20,0,0
1037,2021-01-01 01:26:25,0,0
1038,2021-01-01 01:26:30,0,0
1039,2021-01-01 01:26:35,0,0
1040,2021-01-01 01:26:40,0,1
1041,2021-01-01 01:26:45,0,0
1042,2021-01-01 01:26:50,0,0
1043,2021-01-01 01:26:55,0,0
1044,2021-01-01 01:27:00,0,1
1045,2021-01-01 01:27:05,0,0
1046,2021-01-01 01:27:10,0,0
1047,2021-01-01 01:27:15,0,3
1048,2021-01-01 01:27:20,0,2
1049,2021-01-01 01:27:25,0,0
1050,2021-01-01 01:27:30,0,1
1051,2021-01-01 01:27:35,0,3
1052,2021-01-01 01:27:40,0,1
1053,2021-01-01 01:27:45,0,0
1054,2021-01-01 01:27:50,0,3
1055,2021-01-01 01:27:55,0,0
1056,2021-01-01 01:28:00,0,2
1057,2021-01-01 01:28:05,0,1
1058,2021-01-01 01:28:10,0,5
1059,2021-01-01 01:28:15,0,1
1060,2021-01-01 01:28:20,0,1
1061,2021-01-01 01:28:25,0,1
1062,2021-01-01 01:28:30,0,1
1063,2021-01-01 01:28:35,0,1
1064,2021-01-01 01:28:40,0,6
1065,2021-01-01 01:28:45,0,2
1066,2021-01-01 01:28:50,0,2
1067,2021-01-01 01:28:55,0,4
1068,2021-01-01 01:29:00,0,6
1069,2021-01-01 01:29:05,0,2
1070,2021-01-01 01:29:10,0,2
1071,2021-01-01 01:29:15,0,1
1072,2021-01-01 01:29:20,0,2
1073,2021-01-01 01:29:25,0,2
1074,2021-01-01 01:29:30,0,0
1075,2021-01-01 01:29:35,0,0
1076,2021-01-01 01:29:40,0,1
1077,2021-01-01 01:29:45,0,1
1078,2021-01-01 01:29:50,0,0
1079,2021-01-01 01:29:55,0,1
1080,2021-01-01 01:30:00,0,3
1081,2021-01-01 01:30:05,0,5
1082,2021-01-01 01:30:10,0,2
1083,2021-01-01 01:30:15,0,2
1084,2021-01-01 01:30:20,0,2
1085,2021-01-01 01:30:25,0,2
1086,2021-01-01 01:30:30,0,3
1087,2021-01-01 01:30:35,0,5
1088,2021-01-01 01:30:40,0,3
1089,2021-01-01 01:30:45,0,3
1090,2021-01-01 01:30:50,0,1
1091,2021-01-01 01:30:55,0,3
1092,2021-01-01 01:31:00,0,4
1093,2021-01-01 01:31:05,0,1
1094,2021-01-01 01:31:10,0,1
1095,2021-01-01 01:31:15,0,3
1096,2021-01-01 01:31:20,0,7
1097,2021-01-01 01:31:25,0,1
1098,2021-01-01 01:31:30,0,1
1099,2021-01-01 01:31:35,0,5
1100,2021-01-01 01:31:40,0,2
1101,2021-01-01 01:31:45,0,2
1102,2021-01-01 01:31:50,0,3
1103,2021-01-01 01:31:55,0,3
1104,2021-01-01 01:32:00,0,2
1105,2021-01-01 01:32:05,0,2
1106,2021-01-01 01:32:10,0,7
1107,2021-01-01 01:32:15,0,4
1108,2021-01-01 01:32:20,0,6
1109,2021-01-01 01:32:25,0,7
1110,2021-01-01 01:32:30,0,5
1111,2021-01-01 01:32:35,0,8
1112,2021-01-01 01:32:40,0,6
1113,2021-01-01 01:32:45,0,6
1114,2021-01-01 01:32:50,0,4
1115,2021-01-01 01:32:55,0,4
1116,2021-01-01 01:33:00,0,5
1117,2021-01-01 01:33:05,0,8
1118,2021-01-01 01:33:10,0,4
1119,2021-01-01 01:33:15,0,1
1120,2021-01-01 01:33:20,0,5
1121,2021-01-01 01:33:25,0,4
1122,2021-01-01 01:33:30,0,1
1123,2021-01-01 01:33:35,0,3
1124,2021-01-01 01:33:40,0,8
1125,2021-01-01 01:33:45,0,4
1126,2021-01-01 01:33:50,0,4
1127,2021-01-01 01:33:55,0,3
1128,2021-01-01 01:34:00,0,6
1129,2021-01-01 01:34:05,0,1
1130,2021-01-01 01:34:10,0,7
1131,2021-01-01 01:34:15,0,8
1132,2021-01-01 01:34:20,0,2
1133,2021-01-01 01:34:25,0,3
1134,2021-01-01 01:34:30,0,7
1135,2021-01-01 01:34:35,0,10
1136,2021-01-01 01:34:40,0,3
1137,2021-01-01 01:34:45,0,3
1138,2021-01-01 01:34:50,0,3
1139,2021-01-01 01:34:55,0,3
1140,2021-01-01 01:35:00,0,2
1141,2021-01-01 01:35:05,0,6
1142,2021-01-01 01:35:10,0,2
1143,2021-01-01 01:35:15,0,3
1144,2021-01-01 01:35:20,0,6
1145,2021-01-01 01:35:25,0,6
1146,2021-01-01 01:35:30,0,6
1147,2021-01-01 01:35:35,0,0
1148,2021-01-01 01:35:40,0,3
1149,2021-01-01 01:35:45,0,4
1150,2021-01-01 01:35:50,0,2
1151,2021-01-01 01:35:55,0,2
1152,2021-01-01 01:36:00,0,3
1153,2021-01-01 01:36:05,0,2
1154,2021-01-01 01:36:10,0,2
1155,2021-01-01 01:36:15,0,5
1156,2021-01-01 01:36:20,0,2
1157,2021-01-01 01:36:25,0,2
1158,2021-01-01 01:36:30,0,3
1159,2021-01-01 01:36:35,0,6
1160,2021-01-01 01:36:40,0,6
1161,2021-01-01 01:36:45,0,5
1162,2021-01-01 01:36:50,0,2
1163,2021-01-01 01:36:55,0,1
1164,2021-01-01 01:37:00,0,2
1165,2021-01-01 01:37:05,0,0
1166,2021-01-01 01:37:10,0,4
1167,2021-01-01 01:37:15,0,2
1168,2021-01-01 01:37:20,0,3
1169,2021-01-01 01:37:25,0,1
1170,2021-01-01 01:37:30,0,1
1171,2021-01-01 01:37:35,0,3
1172,2021-01-01 01:37:40,0,2
1173,2021-01-01 01:37:45,0,6
1174,2021-01-01 01:37:50,0,3
1175,2021-01-01 01:37:55,0,8
1176,2021-01-01 01:38:00,0,2
1177,2021-01-01 01:38:05,0,8
1178,2021-01-01 01:38:10,0,8
1179,2021-01-01 01:38:15,0,13
1180,2021-01-01 01:38:20,0,3
1181,2021-01-01 01:38:25,0,3
1182,2021-01-01 01:38:30,0,4
1183,2021-01-01 01:38:35,0,1
1184,2021-01-01 01:38:40,0,10
1185,2021-01-01 01:38:45,0,53
1186,2021-01-01 01:38:50,1c91756674b441a16c08dc256a614daa,33
1187,2021-01-01 01:38:55,0,46
1188,2021-01-01 01:39:00,0,59
1189,2021-01-01 01:39:05,0,30
1190,2021-01-01 01:39:10,0,10
1191,2021-01-01 01:39:15,0,2
1192,2021-01-01 01:39:20,0,2
1193,2021-01-01 01:39:25,0,3
1194,2021-01-01 01:39:30,0,4
1195,2021-01-01 01:39:35,0,1
1196,2021-01-01 01:39:40,0,1
1197,2021-01-01 01:39:45,0,3
1198,2021-01-01 01:39:50,0,1
1199,2021-01-01 01:39:55,0,5
1200,2021-01-01 01:40:00,0,3
1201,2021-01-01 01:40:05,0,0
1202,2021-01-01 01:40:10,0,1
1203,2021-01-01 01:40:15,0,0
1204,2021-01-01 01:40:20,0,1
1205,2021-01-01 01:40:25,0,2
1206,2021-01-01 01:40:30,0,0
1207,2021-01-01 01:40:35,0,4
1208,2021-01-01 01:40:40,0,2
1209,2021-01-01 01:40:45,0,0
1210,2021-01-01 01:40:50,0,0
1211,2021-01-01 01:40:55,0,2
1212,2021-01-01 01:41:00,0,1
1213,2021-01-01 01:41:05,0,2
1214,2021-01-01 01:41:10,0,2
1215,2021-01-01 01:41:15,0,2
1216,2021-01-01 01:41:20,0,3
1217,2021-01-01 01:41:25,0,4
1218,2021-01-01 01:41:30,0,3
1219,2021-01-01 01:41:35,0,1
1220,2021-01-01 01:41:40,0,3
1221,2021-01-01 01:41:45,0,0
1222,2021-01-01 01:41:50,0,1
1223,2021-01-01 01:41:55,0,0
1224,2021-01-01 01:42:00,0,1
1225,2021-01-01 01:42:05,0,3
1226,2021-01-01 01:42:10,0,1
1227,2021-01-01 01:42:15,0,1
1228,2021-01-01 01:42:20,0,2
1229,2021-01-01 01:42:25,0,1
1230,2021-01-01 01:42:30,0,0
1231,2021-01-01 01:42:35,0,0
1232,2021-01-01 01:42:40,0,1
1233,2021-01-01 01:42:45,0,0
1234,2021-01-01 01:42:50,0,3
1235,2021-01-01 01:42:55,0,10
1236,2021-01-01 01:43:00,0,2
1237,2021-01-01 01:43:05,0,5
1238,2021-01-01 01:43:10,0,1
1239,2021-01-01 01:43:15,0,0
1240,2021-01-01 01:43:20,0,0
1241,2021-01-01 01:43:25,0,1
1242,2021-01-01 01:43:30,0,0
1243,2021-01-01 01:43:35,0,0
1244,2021-01-01 01:43:40,0,0
1245,2021-01-01 01:43:45,0,0
1246,2021-01-01 01:43:50,0,2
1247,2021-01-01 01:43:55,0,2
1248,2021-01-01 01:44:00,0,0
1249,2021-01-01 01:44:05,0,0
1250,2021-01-01 01:44:10,0,0
1251,2021-01-01 01:44:15,0,1
1252,2021-01-01 01:44:20,0,0
1253,2021-01-01 01:44:25,0,0
1254,2021-01-01 01:44:30,0,3
1255,2021-01-01 01:44:35,0,2
1256,2021-01-01 01:44:40,0,0
1257,2021-01-01 01:44:45,0,1
1258,2021-01-01 01:44:50,0,1
1259,2021-01-01 01:44:55,0,5
1260,2021-01-01 01:45:00,0,1
1261,2021-01-01 01:45:05,0,1
1262,2021-01-01 01:45:10,0,1
1263,2021-01-01 01:45:15,0,3
1264,2021-01-01 01:45:20,0,4
1265,2021-01-01 01:45:25,0,3
1266,2021-01-01 01:45:30,0,0
1267,2021-01-01 01:45:35,0,2
1268,2021-01-01 01:45:40,0,0
1269,2021-01-01 01:45:45,0,1
1270,2021-01-01 01:45:50,0,0
1271,2021-01-01 01:45:55,0,2
1272,2021-01-01 01:46:00,0,2
1273,2021-01-01 01:46:05,0,0
1274,2021-01-01 01:46:10,0,75
1275,2021-01-01 01:46:15,0,97
1276,2021-01-01 01:46:20,0,83
1277,2021-01-01 01:46:25,0,97
1278,2021-01-01 01:46:30,0,92
1279,2021-01-01 01:46:35,0,51
1280,2021-01-01 01:46:40,0,22
1281,2021-01-01 01:46:45,0,5
1282,2021-01-01 01:46:50,0,0
1283,2021-01-01 01:46:55,0,0
1284,2021-01-01 01:47:00,0,88
1285,2021-01-01 01:47:05,0,98
1286,2021-01-01 01:47:10,0,97
1287,2021-01-01 01:47:15,0,106
1288,2021-01-01 01:47:20,0293634f699734aeeba17ab1fbc89743,76
1289,2021-01-01 01:47:25,0,37
1290,2021-01-01 01:47:30,0,17
1291,2021-01-01 01:47:35,0,2
1292,2021-01-01 01:47:40,0,1
1293,2021-01-01 01:47:45,0,0
1294,2021-01-01 01:47:50,0,0
1295,2021-01-01 01:47:55,0,1
1296,2021-01-01 01:48:00,0,0
1297,2021-01-01 01:48:05,0,1
1298,2021-01-01 01:48:10,0,0
1299,2021-01-01 01:48:15,0,1
1300,2021-01-01 01:48:20,0,1
1301,2021-01-01 01:48:25,0,0
1302,2021-01-01 01:48:30,0,0
1303,2021-01-01 01:48:35,0,0
1304,2021-01-01 01:48:40,0,3
1305,2021-01-01 01:48:45,0,2
1306,2021-01-01 01:48:50,0,1
1307,2021-01-01 01:48:55,0,0
1308,2021-01-01 01:49:00,0,0
1309,2021-01-01 01:49:05,0,2
1310,2021-01-01 01:49:10,0,0
1311,2021-01-01 01:49:15,0,0
1312,2021-01-01 01:49:20,0,0
1313,2021-01-01 01:49:25,0,1
1314,2021-01-01 01:49:30,0,3
1315,2021-01-01 01:49:35,0,1
1316,2021-01-01 01:49:40,0,0
1317,2021-01-01 01:49:45,0,0
1318,2021-01-01 01:49:50,0,0
1319,2021-01-01 01:49:55,0,0
1320,2021-01-01 01:50:00,0,0
1321,2021-01-01 01:50:05,0,0
1322,2021-01-01 01:50:10,0,1
1323,2021-01-01 01:50:15,0,0
1324,2021-01-01 01:50:20,0,0
1325,2021-01-01 01:50:25,0,2
1326,2021-01-01 01:50:30,0,0
1327,2021-01-01 01:50:35,0,1
1328,2021-01-01 01:50:40,0,4
1329,2021-01-01 01:50:45,0,0
1330,2021-01-01 01:50:50,0,0
1331,2021-01-01 01:50:55,0,0
1332,2021-01-01 01:51:00,0,0
1333,2021-01-01 01:51:05,0,0
1334,2021-01-01 01:51:10,0,0
1335,2021-01-01 01:51:15,0,0
1336,2021-01-01 01:51:20,0,3
1337,2021-01-01 01:51:25,0,1
1338,2021-01-01 01:51:30,0,1
1339,2021-01-01 01:51:35,0,0
1340,2021-01-01 01:51:40,0,1
1341,2021-01-01 01:51:45,0,4
1342,2021-01-01 01:51:50,0,2
1343,2021-01-01 01:51:55,0,0
1344,2021-01-01 01:52:00,0,3
1345,2021-01-01 01:52:05,0,2
1346,2021-01-01 01:52:10,0,3
1347,2021-01-01 01:52:15,0,2
1348,2021-01-01 01:52:20,0,2
1349,2021-01-01 01:52:25,0,0
1350,2021-01-01 01:52:30,0,2
1351,2021-01-01 01:52:35,0,0
1352,2021-01-01 01:52:40,0,2
1353,2021-01-01 01:52:45,0,1
1354,2021-01-01 01:52:50,0,1
1355,2021-01-01 01:52:55,0,5
1356,2021-01-01 01:53:00,0,2
1357,2021-01-01 01:53:05,0,4
1358,2021-01-01 01:53:10,0,0
1359,2021-01-01 01:53:15,0,1
1360,2021-01-01 01:53:20,0,2
1361,2021-01-01 01:53:25,0,2
1362,2021-01-01 01:53:30,0,3
1363,2021-01-01 01:53:35,0,4
1364,2021-01-01 01:53:40,0,5
1365,2021-01-01 01:53:45,0,6
1366,2021-01-01 01:53:50,0,2
1367,2021-01-01 01:53:55,0,4
1368,2021-01-01 01:54:00,0,1
1369,2021-01-01 01:54:05,0,3
1370,2021-01-01 01:54:10,0,1
1371,2021-01-01 01:54:15,0,4
1372,2021-01-01 01:54:20,0,2
1373,2021-01-01 01:54:25,0,5
1374,2021-01-01 01:54:30,0,1
1375,2021-01-01 01:54:35,0,1
1376,2021-01-01 01:54:40,0,0
1377,2021-01-01 01:54:45,0,6
1378,2021-01-01 01:54:50,0,2
1379,2021-01-01 01:54:55,0,4
1380,2021-01-01 01:55:00,0,5
1381,2021-01-01 01:55:05,0,5
1382,2021-01-01 01:55:10,0,4
1383,2021-01-01 01:55:15,0,5
1384,2021-01-01 01:55:20,0,5
1385,2021-01-01 01:55:25,0,4
1386,2021-01-01 01:55:30,0,3
1387,2021-01-01 01:55:35,0,1
1388,2021-01-01 01:55:40,0,3
1389,2021-01-01 01:55:45,0,1
1390,2021-01-01 01:55:50,0,3
1391,2021-01-01 01:55:55,0,2
1392,2021-01-01 01:56:00,0,8
1393,2021-01-01 01:56:05,0,3
1394,2021-01-01 01:56:10,0,1
1395,2021-01-01 01:56:15,0,4
1396,2021-01-01 01:56:20,0,3
1397,2021-01-01 01:56:25,0,2
1398,2021-01-01 01:56:30,0,3
1399,2021-01-01 01:56:35,0,3
1400,2021-01-01 01:56:40,0,0
1401,2021-01-01 01:56:45,0,4
1402,2021-01-01 01:56:50,0,4
1403,2021-01-01 01:56:55,0,4
1404,2021-01-01 01:57:00,0,8
1405,2021-01-01 01:57:05,0,5
1406,2021-01-01 01:57:10,0,6
1407,2021-01-01 01:57:15,0,3
1408,2021-01-01 01:57:20,0,6
1409,2021-01-01 01:57:25,0,5
1410,2021-01-01 01:57:30,0,4
1411,2021-01-01 01:57:35,0,3
1412,2021-01-01 01:57:40,0,2
1413,2021-01-01 01:57:45,0,3
1414,2021-01-01 01:57:50,0,3
1415,2021-01-01 01:57:55,0,4
1416,2021-01-01 01:58:00,0,0
1417,2021-01-01 01:58:05,0,4
1418,2021-01-01 01:58:10,0,2
1419,2021-01-01 01:58:15,0,2
1420,2021-01-01 01:58:20,0,4
1421,2021-01-01 01:58:25,0,6
1422,2021-01-01 01:58:30,0,7
1423,2021-01-01 01:58:35,0,5
1424,2021-01-01 01:58:40,0,4
1425,2021-01-01 01:58:45,0,4
1426,2021-01-01 01:58:50,0,5
1427,2021-01-01 01:58:55,0,10
1428,2021-01-01 01:59:00,0,2
1429,2021-01-01 01:59:05,0,0
1430,2021-01-01 01:59:10,0,1
1431,2021-01-01 01:59:15,0,7
1432,2021-01-01 01:59:20,0,1
1433,2021-01-01 01:59:25,0,3
1434,2021-01-01 01:59:30,0,6
1435,2021-01-01 01:59:35,0,5
1436,2021-01-01 01:59:40,0,83
1437,2021-01-01 01:59:45,bc1d83686dd9af169dbaa2f2c9d5f853,95
1438,2021-01-01 01:59:50,0,81
1439,2021-01-01 01:59:55,0,120
1440,2021-01-01 02:00:00,0,114
1441,2021-01-01 02:00:05,0,70
1442,2021-01-01 02:00:10,dce7af4973b2c8474cade713c9058fd2,45
1443,2021-01-01 02:00:15,0,23
